Simulation,Max Windspeed (kts),Wind Direction (deg),Temperature (°C),Pressure (mbar),Apogee (ft),Max Mach,Polaris Rocket Initial Stability,Polaris Rocket Min Stability,Polaris Rocket Max Stability,Polaris Rocket Apogee Stability,Polaris Rocket Landing Latitude (deg N),Polaris Rocket Landing Longitude (deg E),Polaris Rocket Position East of Launch (ft),Polaris Rocket Position North of Launch (ft),Polaris Rocket Lateral Velocity at Apogee (ft/s)
2023-08-08 16:00:00+00:00,48.703873,230.0,22.531499999999994,1008.5,65779.90160467713,2.4264411470962997,3.8100232882302496,2.8688325755664117,7.276196270885976,5.364408494188561,48.02267131072067,-81.81541936215746,14222.68514994061,20905.80221328242,275.79441835915173
2023-08-08 17:00:00+00:00,49.69375,230.0,23.881500000000017,1007.9,65972.94074668428,2.424831433886062,3.976569454667309,2.834275191890517,7.277245198414014,5.37306295656111,48.01707251453665,-81.80815259531471,16002.787756861804,18864.79195957223,263.8473655003008
2023-08-08 18:00:00+00:00,51.59625,230.0,24.781499999999994,1007.2,65958.89732543865,2.4233544068408555,3.8947487698196706,2.835326434426397,7.271288065528738,5.349264830311167,48.02293542400454,-81.8064578516707,16415.72048220642,21003.930653585358,266.11904063666367
2023-08-08 19:00:00+00:00,47.67144,239.99999999999997,25.381500000000017,1006.8,65529.8157023963,2.422551208803427,3.785929857615409,2.838001876371338,7.262066429725274,5.428834182955095,48.01533296356242,-81.80305804685942,17250.27378039086,18231.30458064219,284.9425579613143
2023-08-09 11:00:00+00:00,36.98408,270.0,13.331500000000005,1005.8,64899.066414630506,2.4476439839573225,3.8675106379240876,2.7720625485552635,7.2741914897242275,5.60660335285944,47.992619379648836,-81.79019379213914,20407.89962507304,9948.580458031163,325.6773951030171
2023-08-09 12:00:00+00:00,42.136463,270.0,15.781500999999992,1005.2,64925.33802499316,2.4439073713985024,3.8815865847756426,2.7836440522423618,7.269569170719897,5.652581238008199,48.00057789556778,-81.7843336239231,21839.512607083198,12853.430250744175,322.1288293253873
2023-08-09 13:00:00+00:00,45.912865,260.0,18.131500000000017,1005.3,64688.792034030615,2.438448732221862,3.847929759009477,2.8130242791055315,7.216556167005717,5.594355257878351,48.01598990173397,-81.77649315905865,23752.025030554836,18478.01643366406,327.51475337648
2023-08-09 14:00:00+00:00,46.7241,250.00000000000003,20.031499999999994,1005.5,64653.90633207989,2.434783900215054,3.7111261994823144,2.8152493813978348,7.22633859002354,5.5299990992584185,48.030070452996874,-81.77165215369962,24930.11159738602,23616.113967730915,326.1086740694874
2023-08-09 15:00:00+00:00,51.302483,239.99999999999997,21.231498999999985,1004.9,65075.92818044061,2.4336188460540216,3.888579456160945,2.8394034435160305,7.275751689654073,5.350932127011214,48.04977548916067,-81.75815390427483,28222.25592696566,30809.16197262018,307.98965871192655
2023-08-09 16:00:00+00:00,50.792572,239.99999999999997,21.281499999999994,1004.7,65959.3398122265,2.4344800388032004,4.593616152197304,2.8249793855789185,7.278201436839801,5.422029683975034,48.04959583339885,-81.74504087153134,31429.78691992816,30748.695764191143,267.28026235764196
2023-08-09 17:00:00+00:00,57.954113,239.99999999999997,22.181500000000028,1004.3,65953.81472157864,2.4331998571063287,4.333755911979422,2.8157605588370727,7.278044455345934,5.622594927950622,48.0504788839495,-81.72978750071701,35160.14208265349,31077.419437465447,264.0068259839641
2023-08-10 11:00:00+00:00,48.109768,230.0,10.131500000000017,1003.0,64926.414127678494,2.4564008439979057,3.5484334690697312,2.751932411246565,7.2783340155369505,6.370301769225623,48.04519421680705,-81.76150129025756,27405.921146863595,29136.704585315474,335.5840581302719
2023-08-10 12:00:00+00:00,43.586155,230.0,12.681500000000028,1002.1,66002.62255812643,2.4518648706854984,4.16710321995382,2.785154226226492,7.272337293777769,5.338786700934788,48.03715006704938,-81.7683339120526,25738.532010510513,26199.84415111638,290.669217140562
2023-08-10 13:00:00+00:00,39.905308,239.99999999999997,15.681500000000028,1002.7,65643.21441420648,2.4451906638213656,3.9691785930242225,2.7869424228606343,7.270464994219244,5.358530181339698,48.031254294090175,-81.77893726708669,23146.977211868747,24045.70752337101,301.22083574562123
2023-08-10 14:00:00+00:00,35.988758,250.00000000000003,17.581500000000005,1002.5,65443.61991291885,2.4409214063540654,3.7344368877112304,2.8129558560227763,7.267658333256265,5.377046845853912,48.02131829511058,-81.78235295561153,22315.493924776925,20420.056904103643,307.45005707803216
2023-08-10 15:00:00+00:00,31.114937,239.99999999999997,18.581500000000005,1002.4,65281.852739672235,2.4387776264056216,3.6436105132855476,2.7979576531877512,7.271795471447328,5.777442752478065,48.02260228991187,-81.79870180223834,18313.93946390421,20884.150124277217,315.00702277055245
2023-08-11 18:00:00+00:00,49.435402,280.0,17.681500000000028,1009.3,66774.95515498161,2.4376871205869692,5.134325678892442,2.806810041766079,7.264112404219416,4.898302519520335,47.97202630822299,-81.75366765584607,29363.676996587652,2448.0886050945005,213.72057511958
2023-08-12 11:00:00+00:00,40.193592,200.0,12.881500000000017,1006.5,68503.98129699029,2.445237011997944,3.512985999869937,2.7817546840899,7.2564232029127655,1.7829659564927633,48.06556724797329,-81.83339118813412,9816.35209178386,36551.45636243001,91.45299828092078
2023-08-13 18:00:00+00:00,70.87542,280.0,17.581500000000005,1013.9,64073.65494277226,2.4339076033061624,3.001744111784069,2.8301223211628685,7.213454827950193,6.331286498744407,47.97002293224801,-81.75849418506193,28182.431959222933,1715.4657720088603,328.130151663689
2023-08-13 19:00:00+00:00,63.700108,280.0,18.581500000000005,1014.8,64460.17647278473,2.4316096449613163,3.1892595865633244,2.826398628449607,7.230840687543555,6.334756868103585,47.97224652545726,-81.74977162174457,30317.94345004488,2529.9300429218856,309.0391882986494
2023-08-14 12:00:00+00:00,68.92033,260.0,9.131500000000017,1017.7,64378.696423477355,2.4480194083435785,3.331297651392687,2.7692343718150494,7.267889596596296,5.867689807003442,47.9975264730843,-81.72175643200383,37162.52832021707,11764.215171711761,318.58020756451697
2023-08-14 13:00:00+00:00,66.16041,260.0,11.781500999999992,1017.9,64436.84758088293,2.4426269854154286,3.4034811827650118,2.782859859100476,7.2663703403750795,5.978963420862672,48.0009735238977,-81.72583088679156,36162.509468671466,13019.752509077342,313.2346196676885
2023-08-14 14:00:00+00:00,63.17064700000001,260.0,14.581500000000005,1018.2,64600.7839595014,2.437160153773245,3.457577115862723,2.7969557409981842,7.2792341961481535,5.852363761034021,47.99635250311261,-81.73163909222355,34743.595322618894,11331.347716102968,301.0658064800374
2023-08-14 15:00:00+00:00,65.19838,260.0,15.931500000000028,1018.1,64817.84760129776,2.434519790343093,3.4859796940624377,2.8068643959031476,7.266288673059545,5.677502027544007,47.99541428900818,-81.73357953440198,34269.09785564341,10988.22195386491,290.5757397595591
2023-08-14 16:00:00+00:00,64.87885,260.0,17.781499999999994,1017.3,64858.48471931867,2.4319398199495783,3.4067650775051264,2.8138815692099337,7.264839077335716,5.923372524150697,47.998706058330534,-81.73536170460375,33830.572681373196,12188.262839302912,288.92615354635285
2023-08-14 17:00:00+00:00,67.64141,260.0,19.331500000000005,1017.5,64872.080626978015,2.428730632476438,3.4081828079040815,2.823043800428966,7.254586124687751,5.470850687847392,47.99322071498809,-81.72211862632493,37076.930919196435,10193.313921964447,282.8493568883318
2023-08-14 18:00:00+00:00,67.86448,260.0,19.931500000000028,1016.6,65223.86357152593,2.427827580967037,3.589130577755161,2.853917726042198,7.227673252287743,5.276723311819258,48.002394722338124,-81.70893105707297,40298.96685632057,13546.578811031082,268.5855491347209
2023-08-14 19:00:00+00:00,81.38375,260.0,20.881500000000017,1016.3,65085.33494432005,2.4263168503022494,3.4835900736662455,2.828496314172891,7.2663698314038685,5.311892480366884,47.99920357099582,-81.70721284701244,40722.1333014218,12383.358586252138,272.84209158527176
2023-08-15 11:00:00+00:00,24.927006,260.0,5.931500000000028,1014.1,67676.2284044561,2.45424915725266,4.714435152129938,2.7545211796973894,7.26599779535748,3.8372144499994003,47.953894997605346,-81.86945455493183,1000.165895515683,-4188.916206891601,165.91361071054365
2023-08-15 12:00:00+00:00,25.344572,260.0,9.431500000000028,1014.1,67425.73867905517,2.4472522824398677,4.826524692517626,2.772722439005532,7.262939382617521,4.1814765738373625,47.949535645777985,-81.86850971640654,1231.8039795471766,-5779.170388687799,177.17184421745515
2023-08-15 13:00:00+00:00,26.21583,260.0,14.23150099999998,1014.6,66864.70196142267,2.437680165500747,5.019114747864957,2.7955314500968336,7.260234830997317,4.920683299519598,47.950687580891184,-81.87445129625927,-224.30897449115935,-5358.989634994246,206.84037378072892
2023-08-15 14:00:00+00:00,23.19975,260.0,17.431500000000028,1014.4,66518.90685944956,2.4313793334294593,5.235707164294937,2.8120612882995912,7.24874790389418,5.169465159367996,47.951026395022545,-81.87224489056739,316.4063402551146,-5235.390783032692,223.70494042299435
2023-08-15 15:00:00+00:00,23.4159,290.0,19.331500000000005,1013.8,66888.40256029548,2.428462947605244,4.253313828102259,2.8320490514798733,7.2775005720914505,4.778058326943234,47.953476057050814,-81.86365833415064,2420.5604099251136,-4341.614990986571,196.77933816018972
2023-08-15 16:00:00+00:00,23.36205,280.0,21.081500000000005,1013.3,66716.17799613612,2.42585151849789,4.592646413413044,2.8254271308034937,7.274727067455031,5.026961262369852,47.96173042044814,-81.85281484426315,5076.9909369508405,-1329.9380886853137,206.21385218966142
2023-08-15 17:00:00+00:00,24.425098,250.00000000000003,21.481498999999985,1013.3,66573.18938410666,2.4254643418319235,4.4845311898432785,2.842422746982274,7.275851316365446,5.275853243397377,47.967107533592205,-81.84792656987092,6274.039540109579,631.9675003891574,214.47915174851065
2023-08-15 18:00:00+00:00,26.022947,250.00000000000003,22.331500000000005,1012.5,66451.25947930239,2.4247225481856427,4.645184750130711,2.832819025329832,7.277770503270893,5.400394224309647,47.97155259860609,-81.84366450873021,7317.571457690977,2253.8834561991666,223.42145588349754
2023-08-15 19:00:00+00:00,25.632824,250.00000000000003,22.931500000000028,1011.7,66056.99002994808,2.424101281938342,4.490217960204873,2.840797116775125,7.2722837675640575,5.672854258015131,47.97036493568971,-81.84373607796772,7300.2066347139025,1820.6222634480162,247.76057613345463
2023-08-16 12:00:00+00:00,51.787117,300.0,13.931500000000028,1010.5,65273.41572957732,2.4477094874730185,4.310411679612622,2.780116482407165,7.271714620419736,5.8202682547673,47.93984791918698,-81.70929657715794,40258.06122638673,-9270.385586238992,287.7992894000542
2023-08-16 13:00:00+00:00,52.563614,300.0,16.431500000000028,1010.7,65993.30388073495,2.4420459856773244,4.18195856146952,2.7858288599020846,7.2701864973534835,6.080599761554345,47.94063666130431,-81.70871330341578,40400.41737229887,-8982.352908215838,250.27208069302927
