Simulation,Max Windspeed (kts),Wind Direction (deg),Temperature (°C),Pressure (mbar),Apogee (ft),Max Mach,Polaris Rocket Initial Stability,Polaris Rocket Min Stability,Polaris Rocket Max Stability,Polaris Rocket Apogee Stability,Polaris Rocket Landing Latitude (deg N),Polaris Rocket Landing Longitude (deg E),Polaris Rocket Position East of Launch (ft),Polaris Rocket Position North of Launch (ft),Polaris Rocket Lateral Velocity at Apogee (ft/s)
2021-08-02 14:00:00+00:00,30.204325,340.0,17.381500000000017,1016.1,64557.88048576283,2.4306960950618106,3.76494040409784,2.8144829453228963,7.276654008735552,5.468736072189328,47.93668397818775,-81.94476457683422,-17460.492126820503,-10459.362035399208,319.3387302136316,
2021-08-02 15:00:00+00:00,27.2523,330.0,19.131500000000017,1016.5,63962.78846552944,2.426823361258702,3.516394684826309,2.829449079012052,7.277901848147111,6.384665981650703,47.93319742880224,-81.94929730768767,-18572.863522964457,-11730.17367480483,341.00787151845276,
2021-08-02 16:00:00+00:00,29.337032,330.0,20.031499999999994,1015.7,63593.133261090436,2.4256282751834823,3.2456150539234554,2.8266650103251587,7.253919813583917,6.041116361136097,47.93901706976724,-81.95438391911057,-19817.620158290494,-9605.941352911374,354.65641012546064,
2021-08-02 17:00:00+00:00,30.721146,330.0,21.131500000000017,1015.4,63809.483679739606,2.4250963740378237,3.299619111976611,2.827070263771493,7.271482401512295,5.4517272952285305,47.941739543089035,-81.95272710716583,-19410.479638994504,-8613.22145123382,345.9837031960177,
2021-08-02 18:00:00+00:00,29.727974,340.0,21.431500000000028,1014.9,63980.192587757294,2.4251689725433563,3.37703796893872,2.826556582765656,7.272591745496589,5.930525624955041,47.940448390184045,-81.94988717508491,-18714.85206885601,-9084.927662293701,339.96719558392533,
2021-08-02 19:00:00+00:00,30.176512,350.0,22.381500000000017,1014.2,63943.56426380749,2.424718904189146,3.3419164442338616,2.8240134073208902,7.278157851340514,5.896836792866056,47.93914674554916,-81.95152772075741,-19117.4549510386,-9559.357154343723,342.5997755181339,
2021-08-03 11:00:00+00:00,32.05863,280.0,13.631500000000017,1013.4,63030.844783991924,2.4423119066468675,3.2085795809587743,2.789161400876449,7.277252220172551,5.800316752512378,47.95709986559229,-81.93562781523457,-15214.77512891834,-3013.700451578774,373.29594277730166,
2021-08-03 12:00:00+00:00,31.775824,290.0,15.031500999999992,1013.7,64205.65939595096,2.439923174845313,3.6314873997975896,2.80378064377693,7.242140178466799,6.2300625326785495,47.95502770241029,-81.92436377969167,-12455.171198095853,-3771.634813454269,329.9416658268271,
2021-08-03 13:00:00+00:00,31.775820000000003,290.0,16.631500000000017,1014.0,64599.74766043155,2.436952592012769,3.727069980245377,2.8057091676783914,7.129801308452546,6.12681520224919,47.95697148776023,-81.92011481192775,-11413.54839896634,-3063.209372266567,311.76333752704846,
2021-08-03 14:00:00+00:00,30.30606,280.0,18.431500000000028,1014.8,64821.44791656068,2.4332866445731773,3.621143975840547,2.8177960323751936,7.221000781103872,6.236772773068801,47.9592949313138,-81.91784046502767,-10855.761781890216,-2215.9572181816648,298.5599207831336,
2021-08-03 15:00:00+00:00,30.367153,280.0,19.231498999999985,1015.0,64878.03512975372,2.4311647897392072,3.451583899075136,2.8087730833094895,7.273294284589897,6.369292524786395,47.961891014230886,-81.9195989344728,-11286.067625477108,-1268.666567264509,295.0754316362361,
2021-08-03 17:00:00+00:00,30.120811,290.0,20.881500000000017,1015.1,65002.549081081284,2.4275944709905093,3.4836725464457263,2.819011402509434,7.277414441524467,5.717075791797336,47.96364829873489,-81.92145535840397,-11740.519371048398,-627.3405112169967,288.7081652214466,
2021-08-03 18:00:00+00:00,30.734808,290.0,20.981498999999985,1014.8,65262.68740223136,2.4271799985478513,3.4656935090454866,2.8231270825232646,7.252239257812274,5.793043233148614,47.96459208453132,-81.92005884921784,-11398.158969094638,-283.26132431224994,277.41091959605205,
2021-08-03 19:00:00+00:00,31.135171999999997,280.0,21.581500000000005,1014.6,65418.58747798412,2.4263751289734934,3.5097113976576044,2.8235014507600273,7.2520611095411525,5.771407511562502,47.96602730133855,-81.91852880070748,-11022.989755709265,240.0767890111393,269.68933513820207,
2021-08-04 11:00:00+00:00,16.21162,0.0,9.781500999999992,1017.2,66957.00725634479,2.4433423341087988,3.884457466006579,2.7857698340594874,7.257354345023588,5.618505781996918,47.93543923405289,-81.93351836197324,-14704.02456415618,-10915.780802902278,212.50188438330795,
2021-08-04 12:00:00+00:00,16.846615,0.0,13.431500000000028,1017.6,66598.87067081453,2.4360609489511282,3.789672424291168,2.8826709809363424,7.251904505499633,5.871649926099829,47.93279780817488,-81.93528550078187,-15137.990423646794,-11879.013668008416,227.13770478809678,
2021-08-04 13:00:00+00:00,16.21162,0.0,16.231498999999985,1017.2,66764.5270864382,2.431315351354615,3.7279282858253326,2.8126097498516276,7.2762937441752324,5.702871146603394,47.93566085464376,-81.9300840772432,-13862.087872695565,-10835.57083709018,210.5136977018298,
2021-08-04 14:00:00+00:00,16.846615,0.0,18.781499999999994,1017.4,66435.35661943347,2.426565979183275,3.8436127694056146,2.8280378345648267,7.277297876412351,5.931209943831558,47.934447628105374,-81.93385315335048,-14786.377767511325,-11277.448137323754,227.0390775779551,
2021-08-04 15:00:00+00:00,13.9872465,100.0,20.781499999999994,1017.4,66079.66961155132,2.4223955564966047,3.7286976872204916,2.8326320585478064,7.276934993255223,6.107400368121245,47.932740356342215,-81.9383763553365,-15895.735874553271,-11899.350093023137,245.4172883540147,
2021-08-04 16:00:00+00:00,13.787904,239.99999999999997,22.781499999999994,1016.8,65943.37991785601,2.418989512838497,3.7191509089573125,2.8436103125314864,7.275021560808925,6.140877101272395,47.93341235439539,-81.93839509312531,-15900.123437169867,-11654.205857374534,251.12988716679055,
2021-08-04 17:00:00+00:00,14.581299,260.0,24.381500000000017,1017.2,65580.95337847182,2.4158665609894827,3.7077061456765303,2.849840320704816,7.272707893819985,6.118980876535398,47.93293853725674,-81.94147536038929,-16655.398989128327,-11826.4013003688,267.1096212398391,
2021-08-04 18:00:00+00:00,13.622299,0.0,25.581500000000005,1016.6,65519.75388339301,2.4141262078622177,3.734965503944545,2.8664444230212314,7.279194926502521,5.714596979563484,47.935085752500534,-81.94127806930179,-16606.345276957138,-11043.154024381873,268.81475881606184,
2021-08-04 19:00:00+00:00,15.420304,250.00000000000003,26.331500000000005,1016.0,65495.04422194452,2.413244390909719,3.9375210257790885,2.853743016595605,7.270914276441571,5.971231328637252,47.93951414729089,-81.94271617571502,-16957.43543407854,-9427.391401548271,270.2414147217622,
2021-08-05 11:00:00+00:00,26.128635,260.0,17.581500000000005,1014.9,62372.37045258401,2.4304213890049833,3.138433966665002,2.813578793126448,7.205093726045531,6.2734447502720085,47.938400518675,-81.96581169222782,-22619.088809565714,-9827.712351596423,400.3304093706043,
2021-08-05 12:00:00+00:00,24.078869,340.0,18.881500000000017,1015.9,63012.75483931649,2.4285338031544077,3.336893758452824,2.820873030209552,7.271822297245485,5.826166063912945,47.94041110095614,-81.9587390064584,-20884.586817625022,-9096.258843886282,376.1636657803372,
2021-08-05 13:00:00+00:00,23.008951,330.0,21.131500000000017,1015.6,64209.09400807136,2.425957124358191,3.7764163237268797,2.8275918108890754,7.219677827278332,6.337635861809684,47.942965703961676,-81.9439753906775,-17264.944522467977,-8168.005692058913,329.38811096672146,
2021-08-05 14:00:00+00:00,23.154463,250.00000000000003,23.181500000000028,1015.6,64827.94399043534,2.4230803344892475,3.971227599723324,2.8298340823541728,7.271771265202983,6.320638398589583,47.942653541909216,-81.93364953021471,-14734.128768509101,-8284.021899744983,300.25033239310875,
2021-08-05 15:00:00+00:00,22.981564,310.0,24.831500000000005,1015.6,65066.11371848574,2.4197363393515863,3.8112686787536303,2.8359553875741206,7.268612070838779,6.366577369013727,47.940305807517944,-81.92469662187912,-12540.294086485314,-9142.043472297106,285.6798756308577,
2021-08-05 16:00:00+00:00,23.982782,310.0,26.681500000000028,1014.9,64972.72140003145,2.4162464830531802,3.7431803731521756,2.853246285231362,7.239047393687098,6.183476001136183,47.93909511604598,-81.92373929957176,-12305.926322077745,-9583.850293081163,288.84561681652343,
2021-08-05 17:00:00+00:00,25.559011,300.0,27.331500000000005,1014.8,64750.525662169486,2.4146810626059905,3.74925014959565,2.8611133513445988,7.1646522651537765,5.833166598870618,47.9423698244949,-81.92727698309639,-13172.257754186076,-8388.672804686059,297.62150138360875,
2021-08-05 18:00:00+00:00,26.848772,290.0,27.131500000000017,1014.6,64748.88454216117,2.4153863437757725,3.7820052651407448,2.8551902086295864,7.215407946301674,6.383726634832259,47.94436506607025,-81.9262094991337,-12910.11378917481,-7661.001156291231,297.21079734979776,
2021-08-05 19:00:00+00:00,28.685822,290.0,27.831500000000005,1014.2,64326.88180618139,2.4140033800006635,3.5105354802434827,2.8563998710931537,7.141198589005521,5.8124806890693055,47.94306380624858,-81.92614669993935,-12895.0455701119,-8135.7034238859615,313.12788964661917,
2021-08-06 11:00:00+00:00,50.164635,230.0,18.381500000000017,1011.8,63156.81965999583,2.43649812579256,3.107124999499388,2.801490285242983,7.273430874855304,6.273714771473745,47.952103024159385,-81.89672873787632,-5683.621064692243,-4841.790642800105,354.18162830512046,
2021-08-06 12:00:00+00:00,49.8961,230.0,17.981498999999985,1011.6,63757.675084059454,2.4376820690550516,3.31955436525096,2.80322654961303,7.2682784345183675,5.846366338430513,47.95418616952737,-81.89405364319754,-5027.859278960742,-4082.0560816247103,335.1910839420593,
