Simulation,Max Windspeed (kts),Wind Direction (deg),Temperature (°C),Pressure (mbar),Apogee (ft),Max Mach,Polaris Rocket Initial Stability,Polaris Rocket Min Stability,Polaris Rocket Max Stability,Polaris Rocket Apogee Stability,Polaris Rocket Landing Latitude (deg N),Polaris Rocket Landing Longitude (deg E),Polaris Rocket Position East of Launch (ft),Polaris Rocket Position North of Launch (ft),Polaris Rocket Lateral Velocity at Apogee (ft/s)
2021-08-29 16:00:00+00:00,57.990326,230.0,24.131500000000017,1008.5,64749.162630794686,2.4294265335247682,2.9403274484524418,2.8129204165068677,7.197470478906427,5.711712868251641,48.03699811144183,-81.71949380251873,37687.75273045086,26164.496811040925,289.5875631442808,
2021-08-29 17:00:00+00:00,65.788124,230.0,25.031499999999994,1007.5,63518.25181614291,2.428867099193822,2.952579674121327,2.838704724182506,7.269441035994918,6.2777022145683885,48.044224220428944,-81.73054497829978,34979.10025774537,28795.372373350427,336.93363164416917,
2021-08-29 18:00:00+00:00,65.5964,230.0,26.181500000000028,1006.6,63063.190397716135,2.4281475549566296,2.8021673877046327,2.8021673877046327,7.224084846709773,6.079157315938463,48.05440522624059,-81.7289920475941,35352.01928732912,32510.1148930117,350.17225014161306,
2021-08-30 11:00:00+00:00,77.50754,250.00000000000003,14.281500999999992,1006.1,61498.71773210616,2.452277897206569,2.9836693653836726,2.7656705776653445,7.257587659812197,5.9515371767751155,48.00684352923167,-81.67471863349859,48670.73090266444,15189.224489513483,407.9268427241725,
2021-08-30 12:00:00+00:00,74.80628,250.00000000000003,15.431500000000028,1006.2,62271.228235327195,2.4498987021151986,3.1581529920069147,2.767357594052491,7.20966409799977,5.987179355257463,48.002806578449395,-81.6816102538223,46987.32298717634,13712.282712053542,387.3066228344877,
2021-08-30 13:00:00+00:00,69.68063,250.00000000000003,16.981498999999985,1006.4,62752.18680572606,2.447014249179842,3.1960089458825207,2.779574229847078,7.271263465904397,5.381952391798158,48.00067150173569,-81.68859537098494,45279.09569855232,12929.235049735116,372.8614346845646,
2021-08-30 14:00:00+00:00,67.824265,250.00000000000003,18.231498999999985,1006.5,62661.30955771496,2.444183758586256,2.9902712537829355,2.7795240421130414,7.278175331846577,5.601549193123563,48.00527830753141,-81.69723626946944,43159.70220735852,14604.830297066843,375.8040464827539,
2021-08-30 16:00:00+00:00,70.937584,250.00000000000003,20.031499999999994,1006.6,62507.43846818616,2.440878693813963,2.8847741345502964,2.7875340171489182,7.276986752385306,6.356859259859546,47.991495555069605,-81.69607870038799,43454.655001076186,9577.575668008194,378.30713761895555,
2021-08-30 17:00:00+00:00,72.91919,260.0,20.981498999999985,1006.4,62670.905523179805,2.4392587371572714,2.9143086235277886,2.7959792245105035,7.2686883319907265,5.782659122129438,47.98562638503492,-81.69504166858916,43713.551860287924,7437.110677653928,372.8912887927041,
2021-08-30 18:00:00+00:00,74.851166,260.0,21.481498999999985,1006.5,62939.21859553505,2.4385324646826234,2.8933506261360082,2.8328568833592516,7.238584643536805,6.198393227623912,47.9838627805781,-81.7024228804584,41907.31148130101,6789.658124455176,366.13310879657695,
2021-08-30 19:00:00+00:00,74.719246,260.0,21.831500000000005,1006.4,62899.153385904334,2.4378273743119387,2.810509809975604,2.797423256383096,7.25863971009925,5.4212349645954125,47.989539790716634,-81.69332885393929,44129.686442667575,8865.681281895844,363.9912563455419,
2021-08-31 11:00:00+00:00,44.713013,270.0,10.131500000000017,1010.1,63714.526209440344,2.4528451963708378,2.8832467454367805,2.7652855127147147,7.212380476675281,5.419174028868362,47.95457673790846,-81.77641927081142,23798.32031512453,-3925.2677964030963,353.00883849555265,
2021-08-31 12:00:00+00:00,41.48883,270.0,11.23150099999998,1010.3,63757.922994276785,2.4501529631190824,2.874159168356734,2.7660529174941333,7.264282416594076,5.351283211390119,47.95038666838431,-81.78979716303829,20521.746719730054,-5457.624591112975,351.53150044906545,
2021-08-31 13:00:00+00:00,42.16137,270.0,12.631500000000017,1010.6,64117.207986712645,2.446685822725275,2.934869233583472,2.7694794069060813,7.126788846026653,5.4191755560454125,47.94885602676938,-81.7933204692962,19658.876372567065,-6016.9114188042195,337.10170370348504,
2021-08-31 14:00:00+00:00,40.303116,270.0,14.181500000000028,1011.6,64286.215218040736,2.4427178968816587,2.9515900130572543,2.7927197890060693,7.272443414894929,5.37577893251179,47.943767103949966,-81.80665524874794,16392.456196814277,-7876.436088636463,328.1673883082841,
